game_time,week,wp_post,team,type
28.9833333333333,14,0.21652418,GB,away
29.0,14,0.24893177,GB,away
29.7666666666667,14,0.18833874,GB,away
29.8166666666667,14,0.18734394,GB,away
29.8166666666667,14,0.19171672,GB,away
30.0,14,0.1824521,GB,away
30.0,14,0.1633524,GB,away
30.7166666666667,14,0.2766726,GB,away
31.5,14,0.2634657,GB,away
31.5666666666667,14,0.2372024,GB,away
31.6666666666667,14,0.32066998,GB,away
31.75,14,0.32222784,GB,away
31.75,14,0.3151701,GB,away
31.75,14,0.33749574,GB,away
31.9166666666667,14,0.35003048,GB,away
32.5166666666667,14,0.5146258,GB,away
32.65,14,0.5073339,GB,away
33.35,14,0.55338204,GB,away
33.65,14,0.6115699,GB,away
33.75,14,0.614368,GB,away
33.75,14,0.60663867,GB,away
33.75,14,0.6011381,GB,away
34.1166666666667,14,0.58699954,GB,away
34.6666666666667,14,0.6057992,GB,away
35.2333333333333,14,0.64418924,GB,away
35.3333333333333,14,0.6366714,GB,away
35.9166666666667,14,0.56734926,GB,away
36.5333333333333,14,0.50520945,GB,away
37.25,14,0.44282,GB,away
37.8833333333333,14,0.41924298,GB,away
38.5333333333333,14,0.4395917,GB,away
38.6166666666667,14,0.4449619,GB,away
39.2666666666667,14,0.4833148,GB,away
39.9166666666667,14,0.36482763,GB,away
39.9666666666667,14,0.36223033,GB,away
39.9666666666667,14,0.36778596,GB,away
39.9666666666667,14,0.3472614,GB,away
40.1,14,0.3113769,GB,away
40.8333333333333,14,0.31854153,GB,away
41.5,14,0.28216583,GB,away
41.6333333333333,14,0.29523373,GB,away
42.2333333333333,14,0.3068257,GB,away
42.8833333333333,14,0.33366865,GB,away
43.5166666666667,14,0.47735417,GB,away
43.5666666666667,14,0.5067306,GB,away
44.2,14,0.5724243,GB,away
45.0,14,0.5724243,GB,away
45.0,14,0.5596286,GB,away
45.6,14,0.6306234,GB,away
45.6666666666667,14,0.6331854,GB,away
45.6666666666667,14,0.62560344,GB,away
45.6666666666667,14,0.5837681,GB,away
46.2333333333333,14,0.58531225,GB,away
46.75,14,0.5757754,GB,away
47.3166666666667,14,0.51812696,GB,away
47.95,14,0.53580475,GB,away
48.6,14,0.4546268,GB,away
49.1833333333333,14,0.41817182,GB,away
49.8833333333333,14,0.4136848,GB,away
50.55,14,0.41385233,GB,away
51.2833333333333,14,0.33861715,GB,away
51.35,14,0.33534575,GB,away
51.35,14,0.3407093,GB,away
51.35,14,0.3125307,GB,away
51.35,14,0.28822917,GB,away
52.05,14,0.4128668,GB,away
52.7833333333333,14,0.38004848,GB,away
53.4666666666667,14,0.544362,GB,away
54.0333333333333,14,0.5908133,GB,away
54.6333333333333,14,0.58191764,GB,away
55.3666666666667,14,0.49015898,GB,away
55.4666666666667,14,0.46169558,GB,away
55.5833333333333,14,0.39173618,GB,away
56.3,14,0.42961782,GB,away
56.3666666666667,14,0.42167133,GB,away
56.3666666666667,14,0.3696128,GB,away
56.45,14,0.32761824,GB,away
57.2,14,0.2831691,GB,away
57.9,14,0.31559873,GB,away
57.9833333333333,14,0.23817569,GB,away
58.0833333333333,14,0.26510096,GB,away
58.2,14,0.25108355,GB,away
58.3,14,0.18641162,GB,away
58.55,14,0.2381447,GB,away
59.2833333333333,14,0.1315161,GB,away
59.7166666666667,14,0.16009283,GB,away
59.9666666666667,14,0.0,GB,away
60.0,14,0.0,GB,away
0.0,15,0.4548994,GB,away
0.0833333333333357,15,0.44197083,GB,away
0.716666666666669,15,0.5304118,GB,away
1.13333333333333,15,0.53280836,GB,away
1.71666666666667,15,0.5361093,GB,away
2.15,15,0.5600779,GB,away
2.83333333333334,15,0.5784725,GB,away
3.53333333333333,15,0.59471077,GB,away
4.2,15,0.5814419,GB,away
4.93333333333333,15,0.58925,GB,away
5.61666666666667,15,0.6128522,GB,away
5.68333333333333,15,0.6141305,GB,away
5.68333333333333,15,0.6141305,GB,away
5.78333333333333,15,0.5878329,GB,away
6.13333333333333,15,0.6040813,GB,away
6.78333333333333,15,0.5975666,GB,away
7.48333333333333,15,0.6415658,GB,away
8.16666666666666,15,0.64772034,GB,away
8.28333333333333,15,0.6951589,GB,away
9.01666666666667,15,0.7011186,GB,away
9.61666666666667,15,0.6995323,GB,away
10.35,15,0.73103327,GB,away
11.0333333333333,15,0.74349064,GB,away
11.6833333333333,15,0.76138026,GB,away
12.3166666666667,15,0.7569172,GB,away
13.0,15,0.7957528,GB,away
13.1,15,0.7957528,GB,away
13.1,15,0.7924087,GB,away
13.2,15,0.7873559,GB,away
13.8666666666667,15,0.82125354,GB,away
14.35,15,0.7736634,GB,away
14.7666666666667,15,0.75525707,GB,away
15.0,15,0.75525707,GB,away
15.0,15,0.7320052,GB,away
15.6,15,0.7555695,GB,away
16.2833333333333,15,0.81160116,GB,away
16.95,15,0.7816919,GB,away
17.0166666666667,15,0.78313106,GB,away
17.1166666666667,15,0.79118854,GB,away
17.75,15,0.8051765,GB,away
18.2166666666667,15,0.81953084,GB,away
18.9333333333333,15,0.8489462,GB,away
19.05,15,0.85433805,GB,away
19.75,15,0.85407555,GB,away
20.4833333333333,15,0.8339418,GB,away
20.5833333333333,15,0.82892746,GB,away
20.65,15,0.82892746,GB,away
20.75,15,0.83056766,GB,away
21.3833333333333,15,0.8386269,GB,away
22.0333333333333,15,0.815197,GB,away
22.75,15,0.80675334,GB,away
23.2333333333333,15,0.80977833,GB,away
23.85,15,0.799061,GB,away
23.9333333333333,15,0.7813263,GB,away
24.65,15,0.7740649,GB,away
25.2833333333333,15,0.7685886,GB,away
25.95,15,0.75046563,GB,away
26.3833333333333,15,0.7608737,GB,away
26.8166666666667,15,0.78562754,GB,away
26.8833333333333,15,0.8625067,GB,away
27.1,15,0.85799134,GB,away
27.4333333333333,15,0.85396045,GB,away
27.7,15,0.89488214,GB,away
28.0,15,0.8971475,GB,away
28.4,15,0.9000452,GB,away
29.1,15,0.89739585,GB,away
29.7333333333333,15,0.89802414,GB,away
29.9333333333333,15,0.8876581,GB,away
29.9333333333333,15,0.93340385,GB,away
30.0,15,0.8860034,GB,away
30.1333333333333,15,0.8908956,GB,away
30.7333333333333,15,0.8742964,GB,away
31.3166666666667,15,0.8859057,GB,away
31.6666666666667,15,0.879231,GB,away
32.3333333333333,15,0.8722433,GB,away
32.7333333333333,15,0.8890022,GB,away
33.35,15,0.9025738,GB,away
33.4166666666667,15,0.9162977,GB,away
33.7833333333333,15,0.9364265,GB,away
34.4666666666667,15,0.9206284,GB,away
34.5666666666667,15,0.92619586,GB,away
35.3,15,0.9260642,GB,away
36.3833333333333,15,0.9127618,GB,away
37.0833333333333,15,0.8980046,GB,away
37.2333333333333,15,0.8769737,GB,away
37.8,15,0.8851718,GB,away
37.85,15,0.9093073,GB,away
38.4833333333333,15,0.9279059,GB,away
38.5833333333333,15,0.9291624,GB,away
38.6666666666667,15,0.9301769,GB,away
38.6666666666667,15,0.9455819,GB,away
38.7666666666667,15,0.94032484,GB,away
39.4,15,0.95289207,GB,away
40.1833333333333,15,0.96040505,GB,away
40.95,15,0.95788795,GB,away
41.5666666666667,15,0.95748234,GB,away
42.2666666666667,15,0.9533239,GB,away
42.55,15,0.95958513,GB,away
43.35,15,0.9515472,GB,away
43.4,15,0.9515472,GB,away
43.5,15,0.9615798,GB,away
43.9166666666667,15,0.9732173,GB,away
44.55,15,0.98096013,GB,away
45.0,15,0.98096013,GB,away
45.0,15,0.98145515,GB,away
45.1666666666667,15,0.97873497,GB,away
45.8,15,0.9797492,GB,away
46.4833333333333,15,0.9699696,GB,away
46.55,15,0.9673793,GB,away
46.55,15,0.97934705,GB,away
46.7,15,0.98168254,GB,away
46.75,15,0.98342717,GB,away
46.8,15,0.9881841,GB,away
46.8833333333333,15,0.98334485,GB,away
47.0,15,0.97883713,GB,away
47.1166666666667,15,0.9574461,GB,away
47.2666666666667,15,0.9583913,GB,away
47.7333333333333,15,0.9633255,GB,away
47.8166666666667,15,0.9508492,GB,away
48.2333333333333,15,0.9602548,GB,away
48.6166666666667,15,0.9042301,GB,away
48.7333333333333,15,0.9012804,GB,away
48.7333333333333,15,0.90972096,GB,away
48.8166666666667,15,0.90986353,GB,away
49.4833333333333,15,0.90445477,GB,away
49.6,15,0.8949456,GB,away
49.7333333333333,15,0.861031,GB,away
49.9333333333333,15,0.879679,GB,away
50.05,15,0.89187384,GB,away
50.1333333333333,15,0.9051109,GB,away
50.3166666666667,15,0.9344499,GB,away
50.4666666666667,15,0.9382757,GB,away
51.2,15,0.95021635,GB,away
51.95,15,0.96059334,GB,away
52.6166666666667,15,0.95462763,GB,away
53.3333333333333,15,0.96179765,GB,away
54.0166666666667,15,0.9467852,GB,away
54.0833333333333,15,0.9164903,GB,away
54.1666666666667,15,0.93552184,GB,away
54.55,15,0.9682603,GB,away
54.7166666666667,15,0.9662429,GB,away
54.85,15,0.9694595,GB,away
54.9166666666667,15,0.9930076,GB,away
55.0166666666667,15,0.99370056,GB,away
55.0166666666667,15,0.99371666,GB,away
55.15,15,0.9977807,GB,away
55.5333333333333,15,0.99801254,GB,away
55.6333333333333,15,0.9985647,GB,away
56.55,15,0.9989668,GB,away
56.7,15,0.99892765,GB,away
57.4333333333333,15,0.99893326,GB,away
58.0,15,0.9990546,GB,away
58.1,15,0.99867594,GB,away
58.2333333333333,15,0.9985524,GB,away
58.9,15,0.9988535,GB,away
59.4666666666667,15,1.0,GB,away
60.0,15,1.0,GB,away
0.0,17,0.43354625,GB,away
0.0,17,0.42164847,GB,away
0.616666666666667,17,0.42810115,GB,away
1.35,17,0.46242705,GB,away
2.03333333333333,17,0.47786847,GB,away
2.73333333333333,17,0.35955483,GB,away
2.83333333333334,17,0.3498438,GB,away
3.45,17,0.34841955,GB,away
4.1,17,0.36278886,GB,away
4.71666666666667,17,0.39321774,GB,away
4.81666666666667,17,0.4117754,GB,away
5.51666666666667,17,0.4141531,GB,away
5.61666666666667,17,0.40142336,GB,away
5.7,17,0.3763573,GB,away
5.8,17,0.34672892,GB,away
5.88333333333333,17,0.36538267,GB,away
6.0,17,0.37411958,GB,away
6.58333333333334,17,0.37220198,GB,away
7.25,17,0.34515285,GB,away
7.98333333333333,17,0.31374526,GB,away
8.63333333333333,17,0.33764535,GB,away
8.75,17,0.3823281,GB,away
8.88333333333333,17,0.4709913,GB,away
8.96666666666667,17,0.47638944,GB,away
9.6,17,0.45439875,GB,away
10.0166666666667,17,0.520787,GB,away
10.65,17,0.5841213,GB,away
11.1666666666667,17,0.5793192,GB,away
11.7166666666667,17,0.55822945,GB,away
12.4166666666667,17,0.54777753,GB,away
13.1666666666667,17,0.49435616,GB,away
13.2166666666667,17,0.49622148,GB,away
13.2833333333333,17,0.49784392,GB,away
13.9333333333333,17,0.46475613,GB,away
14.6,17,0.48157728,GB,away
15.0,17,0.48157728,GB,away
15.0,17,0.49836582,GB,away
15.6666666666667,17,0.416169,GB,away
16.4166666666667,17,0.46815115,GB,away
17.05,17,0.39854485,GB,away
17.6833333333333,17,0.41213334,GB,away
18.0333333333333,17,0.3142998,GB,away
18.1333333333333,17,0.3129066,GB,away
18.1333333333333,17,0.31320277,GB,away
18.1333333333333,17,0.32126266,GB,away
18.8333333333333,17,0.30952635,GB,away
19.2333333333333,17,0.35372066,GB,away
19.9166666666667,17,0.36177304,GB,away
20.3166666666667,17,0.4076289,GB,away
20.3833333333333,17,0.41495708,GB,away
21.0333333333333,17,0.4126707,GB,away
21.7,17,0.38648316,GB,away
22.45,17,0.2607503,GB,away
22.5166666666667,17,0.27301896,GB,away
23.2,17,0.2385391,GB,away
23.9,17,0.21783054,GB,away
23.9833333333333,17,0.203165,GB,away
24.6166666666667,17,0.2286281,GB,away
25.3666666666667,17,0.18500036,GB,away
26.0666666666667,17,0.1763075,GB,away
26.7666666666667,17,0.18472481,GB,away
26.8166666666667,17,0.19607973,GB,away
27.6,17,0.22102249,GB,away
27.6833333333333,17,0.23529296,GB,away
27.7333333333333,17,0.23554084,GB,away
27.7333333333333,17,0.23065554,GB,away
28.0,17,0.24390766,GB,away
28.4,17,0.23322716,GB,away
28.4666666666667,17,0.2050275,GB,away
28.5666666666667,17,0.20641369,GB,away
28.7333333333333,17,0.16741806,GB,away
29.2,17,0.16401047,GB,away
29.6,17,0.1586271,GB,away
29.6833333333333,17,0.18245578,GB,away
29.7833333333333,17,0.15926105,GB,away
30.0,17,0.14671034,GB,away
30.0,17,0.13283116,GB,away
30.0,17,0.14358974,GB,away
30.0,17,0.14474714,GB,away
30.6666666666667,17,0.13021433,GB,away
31.2833333333333,17,0.11424166,GB,away
31.9,17,0.12303287,GB,away
31.9833333333333,17,0.13115275,GB,away
32.75,17,0.10223061,GB,away
33.5666666666667,17,0.10703653,GB,away
33.95,17,0.10169792,GB,away
34.5,17,0.08171427,GB,away
35.1666666666667,17,0.06365474,GB,away
35.2666666666667,17,0.0634625,GB,away
35.2666666666667,17,0.079031125,GB,away
35.2666666666667,17,0.07440057,GB,away
35.75,17,0.07138031,GB,away
36.1,17,0.06409314,GB,away
36.8166666666667,17,0.055543527,GB,away
36.9333333333333,17,0.041757107,GB,away
37.0833333333333,17,0.04690528,GB,away
37.75,17,0.09560369,GB,away
37.95,17,0.09578872,GB,away
38.65,17,0.09678188,GB,away
39.4,17,0.08741931,GB,away
39.8166666666667,17,0.13459302,GB,away
39.8833333333333,17,0.13626254,GB,away
39.8833333333333,17,0.13248187,GB,away
39.8833333333333,17,0.13062799,GB,away
40.2166666666667,17,0.11017424,GB,away
40.95,17,0.113245666,GB,away
41.3333333333333,17,0.104061544,GB,away
41.7833333333333,17,0.08643675,GB,away
42.4833333333333,17,0.06738156,GB,away
43.2666666666667,17,0.07547891,GB,away
44.05,17,0.038259815,GB,away
44.15,17,0.038024887,GB,away
44.15,17,0.044499595,GB,away
44.15,17,0.03437084,GB,away
44.5,17,0.03387845,GB,away
44.5666666666667,17,0.035098277,GB,away
45.0,17,0.035098277,GB,away
45.0,17,0.027737986,GB,away
45.3666666666667,17,0.023111753,GB,away
45.8666666666667,17,0.021544987,GB,away
45.95,17,0.015203457,GB,away
46.5333333333333,17,0.012333989,GB,away
46.6333333333333,17,0.015690804,GB,away
47.0333333333333,17,0.009382188,GB,away
47.8166666666667,17,0.0071123242,GB,away
48.5,17,0.006133616,GB,away
49.1166666666667,17,0.0047881603,GB,away
49.8333333333333,17,0.0045951605,GB,away
50.5333333333333,17,0.006529808,GB,away
50.6333333333333,17,0.024645265,GB,away
50.7,17,0.021018557,GB,away
50.75,17,0.019164262,GB,away
51.5333333333333,17,0.024537202,GB,away
51.9333333333333,17,0.028917173,GB,away
52.3833333333333,17,0.025629878,GB,away
52.5,17,0.028035412,GB,away
52.8833333333333,17,0.02577766,GB,away
53.0,17,0.026510488,GB,away
53.35,17,0.030311545,GB,away
53.75,17,0.036441922,GB,away
53.8,17,0.04785186,GB,away
53.8,17,0.048241377,GB,away
53.8833333333333,17,0.05702561,GB,away
53.9666666666667,17,0.050730824,GB,away
54.6833333333333,17,0.06070268,GB,away
55.2,17,0.08724511,GB,away
55.2833333333333,17,0.08073598,GB,away
55.2833333333333,17,0.06901307,GB,away
55.3833333333333,17,0.057374187,GB,away
55.8666666666667,17,0.05264248,GB,away
55.9333333333333,17,0.1075762,GB,away
56.3833333333333,17,0.11936845,GB,away
56.45,17,0.10600238,GB,away
56.5166666666667,17,0.14681089,GB,away
56.5166666666667,17,0.12040707,GB,away
56.9333333333333,17,0.20406227,GB,away
57.35,17,0.1728099,GB,away
57.6666666666667,17,0.16309862,GB,away
57.7,17,0.1634267,GB,away
57.7,17,0.15903103,GB,away
57.7,17,0.09857845,GB,away
58.0,17,0.11938453,GB,away
58.05,17,0.09669489,GB,away
58.1833333333333,17,0.06291717,GB,away
0.0,19,0.35270208,GB,away
0.116666666666667,19,0.27749115,GB,away
0.883333333333333,19,0.28795552,GB,away
1.5,19,0.24618973,GB,away
1.65,19,0.24461472,GB,away
1.65,19,0.23231663,GB,away
1.78333333333333,19,0.22222215,GB,away
1.86666666666667,19,0.21029131,GB,away
2.55,19,0.18975839,GB,away
2.7,19,0.24428922,GB,away
2.85,19,0.24772906,GB,away
3.23333333333333,19,0.19139922,GB,away
3.56666666666667,19,0.19644135,GB,away
4.26666666666667,19,0.19428378,GB,away
4.9,19,0.22203374,GB,away
5.65,19,0.23441373,GB,away
5.78333333333333,19,0.22352697,GB,away
6.16666666666666,19,0.23423523,GB,away
6.85,19,0.2625643,GB,away
7.48333333333333,19,0.25698063,GB,away
8.1,19,0.2531675,GB,away
8.83333333333334,19,0.18726738,GB,away
9.48333333333333,19,0.19305748,GB,away
9.68333333333333,19,0.16907263,GB,away
10.3333333333333,19,0.15296763,GB,away
11.0666666666667,19,0.1584863,GB,away
11.7666666666667,19,0.1644485,GB,away
12.4,19,0.14004064,GB,away
12.9333333333333,19,0.14773834,GB,away
13.6666666666667,19,0.13561243,GB,away
14.3666666666667,19,0.14177638,GB,away
14.4166666666667,19,0.1565432,GB,away
14.5666666666667,19,0.17648906,GB,away
14.6333333333333,19,0.18745813,GB,away
14.6833333333333,19,0.18766798,GB,away
14.8,19,0.1795256,GB,away
15.0,19,0.1795256,GB,away
15.0,19,0.1721527,GB,away
15.1333333333333,19,0.17576385,GB,away
15.7833333333333,19,0.1837061,GB,away
16.3166666666667,19,0.19858032,GB,away
16.4,19,0.21573794,GB,away
16.9666666666667,19,0.22145104,GB,away
17.0666666666667,19,0.2058755,GB,away
17.3,19,0.19713484,GB,away
17.85,19,0.20828883,GB,away
18.3666666666667,19,0.20009583,GB,away
19.0833333333333,19,0.20872821,GB,away
19.7833333333333,19,0.23627049,GB,away
20.5666666666667,19,0.23688367,GB,away
21.2,19,0.2056756,GB,away
21.9166666666667,19,0.21385615,GB,away
22.6833333333333,19,0.26054683,GB,away
23.4,19,0.24651872,GB,away
23.4833333333333,19,0.2432813,GB,away
24.2166666666667,19,0.21161275,GB,away
24.7166666666667,19,0.18052413,GB,away
24.85,19,0.1409288,GB,away
24.9166666666667,19,0.15639204,GB,away
25.7,19,0.169514,GB,away
25.85,19,0.15971291,GB,away
26.4666666666667,19,0.17977615,GB,away
26.5833333333333,19,0.16273887,GB,away
26.8666666666667,19,0.18017721,GB,away
27.55,19,0.16768776,GB,away
28.0,19,0.17033699,GB,away
28.1333333333333,19,0.18190081,GB,away
28.75,19,0.19711155,GB,away
29.1833333333333,19,0.18504123,GB,away
29.25,19,0.0980013,GB,away
29.4,19,0.09631926,GB,away
29.4833333333333,19,0.11072606,GB,away
29.5666666666667,19,0.13051271,GB,away
29.6333333333333,19,0.13524514,GB,away
29.6333333333333,19,0.14152195,GB,away
30.0,19,0.14671034,GB,away
30.1166666666667,19,0.14982206,GB,away
30.7333333333333,19,0.11783135,GB,away
31.35,19,0.14279485,GB,away
31.9,19,0.16723406,GB,away
32.65,19,0.20144397,GB,away
33.2333333333333,19,0.16744542,GB,away
33.45,19,0.1698591,GB,away
34.0666666666667,19,0.15537757,GB,away
34.8166666666667,19,0.16713433,GB,away
35.45,19,0.16486363,GB,away
36.0,19,0.16212705,GB,away
36.7166666666667,19,0.22130197,GB,away
37.45,19,0.2457119,GB,away
38.0833333333333,19,0.20202498,GB,away
38.2,19,0.18404374,GB,away
38.25,19,0.26282874,GB,away
38.3666666666667,19,0.2470552,GB,away
39.0666666666667,19,0.22620218,GB,away
39.1166666666667,19,0.18750234,GB,away
39.1833333333333,19,0.18572563,GB,away
39.2333333333333,19,0.17005152,GB,away
39.3333333333333,19,0.16883683,GB,away
39.8833333333333,19,0.17326409,GB,away
40.3166666666667,19,0.136845,GB,away
40.8833333333333,19,0.11508298,GB,away
41.5666666666667,19,0.071723536,GB,away
41.6666666666667,19,0.07290659,GB,away
41.6666666666667,19,0.06845772,GB,away
41.7666666666667,19,0.0880634,GB,away
42.3833333333333,19,0.08514671,GB,away
42.9666666666667,19,0.1012647,GB,away
43.3833333333333,19,0.08763145,GB,away
44.0666666666667,19,0.07786824,GB,away
44.1666666666667,19,0.10030276,GB,away
44.8166666666667,19,0.08978246,GB,away
44.8833333333333,19,0.16709001,GB,away
45.0,19,0.16709001,GB,away
45.0,19,0.19452271,GB,away
45.0666666666667,19,0.19598973,GB,away
45.0666666666667,19,0.19091809,GB,away
45.0666666666667,19,0.16257012,GB,away
45.6166666666667,19,0.16722989,GB,away
46.1833333333333,19,0.15557462,GB,away
46.3333333333333,19,0.19454402,GB,away
46.4166666666667,19,0.14848042,GB,away
47.0,19,0.15646791,GB,away
47.4666666666667,19,0.120557845,GB,away
47.9333333333333,19,0.10792732,GB,away
48.6666666666667,19,0.10261017,GB,away
49.2333333333333,19,0.10833007,GB,away
49.75,19,0.10576475,GB,away
50.3833333333333,19,0.1177094,GB,away
50.9166666666667,19,0.108434975,GB,away
50.9166666666667,19,0.1177094,GB,away
51.6666666666667,19,0.104004264,GB,away
52.4,19,0.10480555,GB,away
52.45,19,0.09957104,GB,away
52.45,19,0.11445984,GB,away
53.0166666666667,19,0.0912782,GB,away
53.7,19,0.08470974,GB,away
54.2666666666667,19,0.053720806,GB,away
54.95,19,0.030818045,GB,away
55.0333333333333,19,0.033131063,GB,away
55.1166666666667,19,0.026037455,GB,away
55.2166666666667,19,0.027721584,GB,away
55.2833333333333,19,0.029002547,GB,away
56.0166666666667,19,0.036456168,GB,away
56.75,19,0.036800064,GB,away
56.8,19,0.043075543,GB,away
56.8,19,0.020367121,GB,away
57.25,19,0.018524116,GB,away
57.3833333333333,19,0.011993765,GB,away
57.6,19,0.025136122,GB,away
57.75,19,0.026842806,GB,away
58.0,19,0.003099084,GB,away
58.15,19,0.0019577742,GB,away
58.85,19,0.0017095208,GB,away
0.0,2,0.5524881,GB,home
0.0,2,0.5529867,GB,home
0.5,2,0.57997644,GB,home
1.11666666666667,2,0.5645652,GB,home
1.46666666666667,2,0.55835557,GB,home
1.81666666666667,2,0.6323757,GB,home
2.41666666666666,2,0.6346104,GB,home
2.96666666666667,2,0.6005761,GB,home
3.58333333333334,2,0.55689853,GB,home
4.43333333333333,2,0.5936319,GB,home
4.5,2,0.5867466,GB,home
4.5,2,0.589132,GB,home
5.06666666666667,2,0.6154243,GB,home
5.11666666666667,2,0.63111115,GB,home
5.21666666666667,2,0.6389633,GB,home
5.35,2,0.66945815,GB,home
5.9,2,0.65303224,GB,home
6.45,2,0.6524163,GB,home
7.1,2,0.69188845,GB,home
7.73333333333333,2,0.68434465,GB,home
8.35,2,0.68416613,GB,home
8.96666666666667,2,0.70384115,GB,home
9.6,2,0.7171781,GB,home
10.3333333333333,2,0.6979951,GB,home
10.4333333333333,2,0.68806183,GB,home
10.9666666666667,2,0.7123292,GB,home
11.6166666666667,2,0.7733283,GB,home
11.7,2,0.77350295,GB,home
11.7,2,0.7684766,GB,home
11.7,2,0.7473377,GB,home
12.05,2,0.7455455,GB,home
12.4,2,0.8034113,GB,home
12.5666666666667,2,0.8181001,GB,home
13.2333333333333,2,0.8101915,GB,home
13.8666666666667,2,0.8251692,GB,home
14.4666666666667,2,0.8160086,GB,home
15.0,2,0.8160086,GB,home
15.0,2,0.8159591,GB,home
15.2833333333333,2,0.8399106,GB,home
15.85,2,0.8419264,GB,home
16.4666666666667,2,0.8437567,GB,home
17.1,2,0.88530993,GB,home
17.7833333333333,2,0.7840519,GB,home
17.9,2,0.7992596,GB,home
18.2833333333333,2,0.7992596,GB,home
18.3166666666667,2,0.80016625,GB,home
18.95,2,0.7918922,GB,home
19.4,2,0.8220895,GB,home
19.9666666666667,2,0.820507,GB,home
20.5666666666667,2,0.8129582,GB,home
20.7,2,0.81876314,GB,home
21.3,2,0.8495166,GB,home
21.9666666666667,2,0.8562054,GB,home
22.6,2,0.8507506,GB,home
23.3166666666667,2,0.8539362,GB,home
23.9666666666667,2,0.84312993,GB,home
24.05,2,0.8290573,GB,home
24.75,2,0.8147247,GB,home
25.75,2,0.8099717,GB,home
25.9,2,0.78467697,GB,home
26.3666666666667,2,0.80302054,GB,home
26.9833333333333,2,0.77814186,GB,home
27.6333333333333,2,0.7879039,GB,home
28.0,2,0.8114055,GB,home
28.0666666666667,2,0.822691,GB,home
28.15,2,0.8340539,GB,home
28.3,2,0.83974385,GB,home
28.9,2,0.83695424,GB,home
29.6666666666667,2,0.81775326,GB,home
30.0,2,0.8175479,GB,home
30.0,2,0.8281204,GB,home
30.55,2,0.80653614,GB,home
31.0833333333333,2,0.82313746,GB,home
31.1333333333333,2,0.8514441,GB,home
31.85,2,0.842336,GB,home
32.6,2,0.89175117,GB,home
32.6666666666667,2,0.87796926,GB,home
33.2666666666667,2,0.86884725,GB,home
33.8166666666667,2,0.9022611,GB,home
34.5,2,0.89351827,GB,home
35.1333333333333,2,0.88588893,GB,home
35.7833333333333,2,0.89165914,GB,home
36.5166666666667,2,0.90976995,GB,home
36.5833333333333,2,0.8953728,GB,home
36.5833333333333,2,0.88845164,GB,home
37.1666666666667,2,0.89160794,GB,home
37.6,2,0.84991395,GB,home
38.3166666666667,2,0.85910314,GB,home
38.9,2,0.87740266,GB,home
39.6,2,0.8940531,GB,home
40.4,2,0.86544657,GB,home
40.4666666666667,2,0.869187,GB,home
40.4666666666667,2,0.84564424,GB,home
41.25,2,0.8309281,GB,home
41.9,2,0.83213276,GB,home
42.2166666666667,2,0.8116719,GB,home
42.9333333333333,2,0.86369383,GB,home
43.0666666666667,2,0.84184426,GB,home
43.8333333333333,2,0.8060599,GB,home
44.25,2,0.7977615,GB,home
44.7333333333333,2,0.79824287,GB,home
45.0,2,0.79824287,GB,home
45.0,2,0.8606136,GB,home
45.7333333333333,2,0.9165831,GB,home
45.8,2,0.9125311,GB,home
46.3333333333333,2,0.9103217,GB,home
46.9166666666667,2,0.9418008,GB,home
47.6666666666667,2,0.9385418,GB,home
48.2833333333333,2,0.92962027,GB,home
49.0166666666667,2,0.9171883,GB,home
49.1,2,0.9488259,GB,home
49.1666666666667,2,0.94025123,GB,home
49.1666666666667,2,0.92871666,GB,home
49.5166666666667,2,0.9362519,GB,home
49.6166666666667,2,0.97585684,GB,home
49.6833333333333,2,0.9732761,GB,home
50.2833333333333,2,0.9801947,GB,home
50.9166666666667,2,0.970509,GB,home
51.55,2,0.98815197,GB,home
52.2333333333333,2,0.987123,GB,home
52.95,2,0.988617,GB,home
53.65,2,0.99548376,GB,home
54.2333333333333,2,0.99459225,GB,home
54.9666666666667,2,0.9941531,GB,home
55.0333333333333,2,0.9929315,GB,home
55.75,2,0.96067196,GB,home
55.8333333333333,2,0.97044533,GB,home
56.2333333333333,2,0.95825016,GB,home
56.5833333333333,2,0.96921337,GB,home
56.6833333333333,2,0.9649549,GB,home
57.0666666666667,2,0.9696662,GB,home
57.1333333333333,2,0.9748926,GB,home
57.5833333333333,2,0.9670024,GB,home
57.7166666666667,2,0.96742564,GB,home
57.8166666666667,2,0.9734934,GB,home
57.8833333333333,2,0.98251426,GB,home
58.0,2,0.986876,GB,home
58.0,2,0.96931463,GB,home
58.1166666666667,2,0.9787192,GB,home
58.2166666666667,2,0.97810715,GB,home
58.2166666666667,2,0.98334646,GB,home
58.2333333333333,2,0.97846496,GB,home
58.3166666666667,2,0.984994,GB,home
58.4166666666667,2,0.9839512,GB,home
59.1833333333333,2,0.98308784,GB,home
59.1833333333333,2,0.94124806,GB,home
59.2833333333333,2,0.933065,GB,home
59.55,2,0.94463354,GB,home
59.5666666666667,2,0.9514473,GB,home
59.6666666666667,2,0.93307024,GB,home
59.85,2,0.93732584,GB,home
59.9166666666667,2,1.0,GB,home
60.0,2,1.0,GB,home
0.0,4,0.566792,GB,home
0.100000000000001,4,0.5732057,GB,home
0.75,4,0.537573,GB,home
1.45,4,0.5557463,GB,home
2.15,4,0.5877416,GB,home
2.28333333333333,4,0.6060581,GB,home
